date,station,id,count
2020-01-26,FZS_ZEHN,FZS_ZEHN_7,1077
2020-01-27,FZS_ALT*,FZS_ALT*_1,5668
2020-01-27,FZS_ARBO,FZS_ARBO_1,2722
2020-01-27,FZS_CASS,FZS_CASS_1,613
2020-01-27,FZS_HARD,FZS_HARD_1,2708
2020-01-27,FZS_LAN*,FZS_LAN*_1,12296
2020-01-27,FZS_LETD,FZS_LETD_1,1298
2020-01-27,FZS_LIMM,FZS_LIMM_1,4596
2020-01-27,FZS_MILI,FZS_MILI_1,3005
2020-01-27,FZS_MYTH,FZS_MYTH_1,374
2020-01-27,FZS_OHM*,FZS_OHM*_1,9826
2020-01-27,FZS_ZEHN,FZS_ZEHN_1,2099
2020-01-28,FZS_ALT*,FZS_ALT*_2,4762
2020-01-28,FZS_ARBO,FZS_ARBO_2,1504
2020-01-28,FZS_CASS,FZS_CASS_2,292
2020-01-28,FZS_HARD,FZS_HARD_2,2112
2020-01-28,FZS_LAN*,FZS_LAN*_2,9476
2020-01-28,FZS_LETD,FZS_LETD_2,795
2020-01-28,FZS_LIMM,FZS_LIMM_2,4410
2020-01-28,FZS_MILI,FZS_MILI_2,2309
2020-01-28,FZS_MYTH,FZS_MYTH_2,278
2020-01-28,FZS_OHM*,FZS_OHM*_2,9064
2020-01-28,FZS_ZEHN,FZS_ZEHN_2,2113
2020-01-29,FZS_ALT*,FZS_ALT*_3,5325
2020-01-29,FZS_ARBO,FZS_ARBO_3,1435
2020-01-29,FZS_CASS,FZS_CASS_3,117
2020-01-29,FZS_HARD,FZS_HARD_3,2228
2020-01-29,FZS_LAN*,FZS_LAN*_3,10936
2020-01-29,FZS_LETD,FZS_LETD_3,848
2020-01-29,FZS_LIMM,FZS_LIMM_3,5344
2020-01-29,FZS_MILI,FZS_MILI_3,2509
2020-01-29,FZS_MYTH,FZS_MYTH_3,334
2020-01-29,FZS_OHM*,FZS_OHM*_3,9587
2020-01-29,FZS_ZEHN,FZS_ZEHN_3,1965
2020-01-30,FZS_ALT*,FZS_ALT*_4,5567
2020-01-30,FZS_ARBO,FZS_ARBO_4,2473
2020-01-30,FZS_CASS,FZS_CASS_4,652
2020-01-30,FZS_HARD,FZS_HARD_4,2595
2020-01-30,FZS_LAN*,FZS_LAN*_4,12812
2020-01-30,FZS_LETD,FZS_LETD_4,1307
2020-01-30,FZS_LIMM,FZS_LIMM_4,5389
2020-01-30,FZS_MILI,FZS_MILI_4,3249
2020-01-30,FZS_MYTH,FZS_MYTH_4,376
2020-01-30,FZS_OHM*,FZS_OHM*_4,11243
2020-01-30,FZS_ZEHN,FZS_ZEHN_4,2288
2020-01-31,FZS_ALT*,FZS_ALT*_5,5580
2020-01-31,FZS_ARBO,FZS_ARBO_5,3041
2020-01-31,FZS_CASS,FZS_CASS_5,751
2020-01-31,FZS_HARD,FZS_HARD_5,2556
2020-01-31,FZS_LAN*,FZS_LAN*_5,16043
2020-01-31,FZS_LETD,FZS_LETD_5,1751
2020-01-31,FZS_LIMM,FZS_LIMM_5,6311
2020-01-31,FZS_MILI,FZS_MILI_5,3515
2020-01-31,FZS_MYTH,FZS_MYTH_5,422
2020-01-31,FZS_OHM*,FZS_OHM*_5,11025
2020-01-31,FZS_ZEHN,FZS_ZEHN_5,2232
2020-02-01,FZS_ALT*,FZS_ALT*_6,3016
2020-02-01,FZS_ARBO,FZS_ARBO_6,3182
2020-02-01,FZS_CASS,FZS_CASS_6,916
2020-02-01,FZS_HARD,FZS_HARD_6,1791
2020-02-01,FZS_LAN*,FZS_LAN*_6,14080
2020-02-01,FZS_LETD,FZS_LETD_6,1755
2020-02-01,FZS_LIMM,FZS_LIMM_6,7405
2020-02-01,FZS_MILI,FZS_MILI_6,2417
2020-02-01,FZS_MYTH,FZS_MYTH_6,486
2020-02-01,FZS_OHM*,FZS_OHM*_6,9175
2020-02-01,FZS_ZEHN,FZS_ZEHN_6,2051
2020-02-02,FZS_ALT*,FZS_ALT*_7,2441
2020-02-02,FZS_ARBO,FZS_ARBO_7,2059
2020-02-02,FZS_CASS,FZS_CASS_7,539
2020-02-02,FZS_HARD,FZS_HARD_7,1223
2020-02-02,FZS_LAN*,FZS_LAN*_7,8743
2020-02-02,FZS_LETD,FZS_LETD_7,1391
2020-02-02,FZS_LIMM,FZS_LIMM_7,3424
2020-02-02,FZS_MILI,FZS_MILI_7,1138
2020-02-02,FZS_MYTH,FZS_MYTH_7,451
2020-02-02,FZS_OHM*,FZS_OHM*_7,3825
2020-02-02,FZS_ZEHN,FZS_ZEHN_7,957
2020-02-03,FZS_ALT*,FZS_ALT*_1,4818
2020-02-03,FZS_ARBO,FZS_ARBO_1,1390
2020-02-03,FZS_CASS,FZS_CASS_1,252
2020-02-03,FZS_HARD,FZS_HARD_1,2245
2020-02-03,FZS_KATZ,FZS_KATZ_1,523
2020-02-03,FZS_LAN*,FZS_LAN*_1,9139
2020-02-03,FZS_LETD,FZS_LETD_1,741
2020-02-03,FZS_LIMM,FZS_LIMM_1,4360
2020-02-03,FZS_MILI,FZS_MILI_1,2263
2020-02-03,FZS_MYTH,FZS_MYTH_1,235
2020-02-03,FZS_OHM*,FZS_OHM*_1,6321
2020-02-03,FZS_ZEHN,FZS_ZEHN_1,2082
2020-02-04,FZS_ALT*,FZS_ALT*_2,4195
2020-02-04,FZS_ARBO,FZS_ARBO_2,1637
2020-02-04,FZS_CASS,FZS_CASS_2,343
2020-02-04,FZS_HARD,FZS_HARD_2,2383
2020-02-04,FZS_KATZ,FZS_KATZ_2,292
2020-02-04,FZS_LAN*,FZS_LAN*_2,8875
2020-02-04,FZS_LETD,FZS_LETD_2,890
2020-02-04,FZS_LIMM,FZS_LIMM_2,3964
2020-02-04,FZS_MILI,FZS_MILI_2,2580
2020-02-04,FZS_MYTH,FZS_MYTH_2,346
2020-02-04,FZS_OHM*,FZS_OHM*_2,7822
2020-02-04,FZS_ZEHN,FZS_ZEHN_2,1801
2020-02-05,FZS_ALT*,FZS_ALT*_3,5366
2020-02-05,FZS_ARBO,FZS_ARBO_3,2567
2020-02-05,FZS_CASS,FZS_CASS_3,639
2020-02-05,FZS_HARD,FZS_HARD_3,2603
2020-02-05,FZS_KATZ,FZS_KATZ_3,452
2020-02-05,FZS_LAN*,FZS_LAN*_3,12575
2020-02-05,FZS_LETD,FZS_LETD_3,1520
2020-02-05,FZS_LIMM,FZS_LIMM_3,4785
2020-02-05,FZS_MILI,FZS_MILI_3,3216
2020-02-05,FZS_MYTH,FZS_MYTH_3,466
2020-02-05,FZS_OHM*,FZS_OHM*_3,9642
2020-02-05,FZS_ZEHN,FZS_ZEHN_3,2053
2020-02-06,FZS_ALT*,FZS_ALT*_4,5487
2020-02-06,FZS_ARBO,FZS_ARBO_4,3115
2020-02-06,FZS_CASS,FZS_CASS_4,808
2020-02-06,FZS_HARD,FZS_HARD_4,2783
2020-02-06,FZS_KATZ,FZS_KATZ_4,398
2020-02-06,FZS_LAN*,FZS_LAN*_4,13371
2020-02-06,FZS_LETD,FZS_LETD_4,1648
2020-02-06,FZS_LIMM,FZS_LIMM_4,5211
2020-02-06,FZS_MILI,FZS_MILI_4,3622
2020-02-06,FZS_MYTH,FZS_MYTH_4,443
2020-02-06,FZS_OHM*,FZS_OHM*_4,11666
2020-02-06,FZS_ZEHN,FZS_ZEHN_4,2070
2020-02-07,FZS_ALT*,FZS_ALT*_5,5633
2020-02-07,FZS_ARBO,FZS_ARBO_5,3175
2020-02-07,FZS_CASS,FZS_CASS_5,1018
